invoice,custID,prodID,salesDate,amt,qty,discounted
24594,15,37,10/4/2005,246,139,0
24595,5,52,11/18/2008,126,132,0
24596,38,22,12/19/2007,395,143,0
24597,38,32,12/19/2005,234,66,0
24597,38,43,12/19/2005,138,140,0
24598,15,82,10/4/2009,269,108,0
24599,38,89,2/3/2006,295,106,0
24599,38,98,2/3/2006,389,14,0
24599,38,52,2/3/2006,100,175,0
24600,38,105,2/3/2005,240,25,0
24601,1,56,6/23/2008,386,28,0
24601,1,81,6/23/2008,374,31,0
24602,5,55,11/18/2007,236,191,0
24603,1,73,6/23/2007,113,70,0
24604,14,69,2/26/2010,130,32,0
24604,14,102,2/26/2010,232,17,0
24605,38,8,2/3/2009,217,13,0
24605,38,52,2/3/2009,369,138,0
24606,38,2,8/15/2010,190,130,0
24607,40,18,8/7/2006,387,53,0
24607,40,11,8/7/2006,239,153,0
24608,40,38,8/7/2007,221,170,0
24609,31,45,5/17/2005,186,107,0
24610,35,48,10/24/2007,338,160,0
24611,10,58,2/12/2010,258,165,0
24612,38,53,12/4/2005,178,91,0
24613,38,35,12/4/2007,267,78,0
24614,38,20,12/4/2006,259,133,0
24614,38,32,12/4/2006,179,71,0
24615,4,87,4/11/2010,242,20,0
24616,1,32,6/1/2010,246,29,0
24616,1,16,6/1/2010,228,67,0
24616,1,92,6/1/2010,341,160,0
24617,6,62,10/10/2010,368,90,0
24618,40,90,1/3/2010,126,48,0
24618,40,21,1/3/2010,163,51,0
24619,3,31,8/15/2007,258,186,0
24620,3,83,8/15/2005,171,124,0
24620,3,62,8/15/2005,324,187,0
24620,3,82,8/15/2005,119,14,0
24621,22,102,1/20/2008,145,101,0
24621,22,42,1/20/2008,371,25,0
24621,22,87,1/20/2008,363,33,0
24622,11,100,10/4/2010,238,104,0
24622,11,38,10/4/2010,193,184,0
24623,8,62,8/10/2008,180,110,0
24623,8,63,8/10/2008,252,56,0
24624,10,7,9/15/2005,345,133,0
24625,8,54,12/11/2009,101,128,0
24625,8,16,12/11/2009,255,126,0
24626,10,28,9/15/2007,219,126,0
24627,10,75,9/15/2006,390,31,0
24628,3,50,8/15/2008,154,93,0
24628,3,66,8/15/2008,202,182,0
24629,9,53,9/16/2009,161,47,0
24629,9,88,9/16/2009,146,22,0
24630,7,80,1/11/2005,304,155,0
24631,7,73,1/11/2006,252,138,0
24631,7,9,1/11/2006,225,74,0
24632,13,50,4/2/2010,191,30,0
24633,14,12,7/28/2009,288,60,0
24634,14,77,7/28/2006,320,11,0
24635,14,20,7/28/2005,305,39,0
24636,27,89,1/23/2008,342,87,0
24637,9,81,9/16/2005,201,161,0
24637,9,80,9/16/2005,388,103,0
24638,7,48,1/11/2009,229,64,0
24639,9,42,9/16/2007,106,108,0
24640,9,87,9/16/2006,269,67,0
24640,9,28,9/16/2006,305,63,0
24641,11,14,12/18/2007,304,192,0
24642,13,76,5/18/2010,385,90,0
24643,35,22,10/24/2010,345,53,0
24643,35,11,10/24/2010,193,172,0
24643,35,30,10/24/2010,263,39,0
24644,31,60,4/18/2006,210,48,0
24645,8,75,4/6/2007,181,47,0
24645,8,32,4/6/2007,360,126,0
24645,8,15,4/6/2007,159,174,0
24646,8,13,4/6/2005,194,97,0
24646,8,26,4/6/2005,234,155,0
24647,31,25,4/18/2008,158,105,0
24647,31,43,4/18/2008,177,114,0
24648,20,31,8/6/2009,329,42,0
24649,6,2,5/2/2006,189,10,0
24650,6,20,3/26/2010,166,182,0
24651,20,33,8/6/2005,356,89,0
24652,20,57,8/6/2007,133,101,0
24653,15,13,8/13/2007,111,125,0
24653,15,95,8/13/2007,176,122,0
24654,15,67,8/13/2006,245,192,0
24655,15,76,8/13/2005,174,90,0
24656,27,86,7/8/2007,333,170,0
24656,27,2,7/8/2007,394,87,0
24657,27,83,7/8/2006,250,49,0
24658,27,28,7/8/2005,161,136,0
24658,27,58,7/8/2005,352,190,0
24659,27,70,7/8/2009,323,99,0
24659,27,60,7/8/2009,175,34,0
24660,8,83,4/4/2010,155,117,0
24661,15,99,8/13/2009,358,84,0
24661,15,18,8/13/2009,211,33,0
24662,16,61,7/24/2009,378,132,0
24663,38,6,2/14/2006,262,34,0
24663,38,2,2/14/2006,136,100,0
24664,38,82,2/14/2005,308,132,0
24665,38,12,2/14/2009,260,174,0
24665,38,104,2/14/2009,400,25,0
24666,38,41,2/14/2008,390,137,0
24667,16,94,7/24/2005,257,177,0
24667,16,105,7/24/2005,299,28,0
24668,16,16,7/24/2007,377,149,0
24669,16,75,7/24/2006,266,157,0
24669,16,18,7/24/2006,289,103,0
24669,16,14,7/24/2006,338,152,0
24670,18,26,4/9/2009,152,185,0
24670,18,36,4/9/2009,222,118,0
24671,18,91,4/9/2008,282,167,0
24672,29,59,8/15/2008,291,167,0
24672,29,51,8/15/2008,109,131,0
24672,29,76,8/15/2008,345,159,0
24672,29,85,8/15/2008,290,190,0
24673,29,59,8/15/2009,339,183,0
24674,13,29,8/22/2006,115,105,0
24674,13,27,8/22/2006,115,117,0
24675,18,74,4/9/2005,334,79,0
24676,29,44,8/15/2007,115,121,0
24676,29,33,8/15/2007,104,98,0
24677,18,5,4/9/2007,334,75,0
24677,18,34,4/9/2007,290,34,0
24677,18,31,4/9/2007,164,132,0
24678,22,4,2/25/2010,372,59,0
24678,22,79,2/25/2010,292,132,0
24678,22,73,2/25/2010,116,158,0
24678,22,48,2/25/2010,111,70,0
24678,22,52,2/25/2010,276,154,0
24679,32,46,10/22/2005,152,36,0
24680,26,9,5/23/2009,230,88,0
24681,34,1,12/9/2006,171,94,0
24681,34,95,12/9/2006,293,40,0
24682,26,51,10/8/2005,101,129,0
24683,34,43,12/9/2009,193,111,0
24684,18,22,9/15/2005,381,99,0
24685,18,40,9/15/2007,379,133,0
24686,18,34,9/15/2006,315,54,0
24686,18,57,9/15/2006,341,197,0
24687,39,85,3/19/2006,390,67,0
24687,39,52,3/19/2006,322,50,0
24687,39,44,3/19/2006,259,116,0
24688,18,94,7/27/2005,386,150,0
24688,18,45,7/27/2005,193,111,0
24689,18,64,7/27/2007,179,199,0
24690,18,32,7/27/2008,298,119,0
24690,18,1,7/27/2008,189,71,0
24690,18,54,7/27/2008,135,136,0
24691,18,4,7/27/2009,345,146,0
24692,39,83,3/19/2008,277,67,0
24693,39,70,3/19/2009,168,167,0
24693,39,13,3/19/2009,104,127,0
24694,18,43,9/15/2009,239,15,0
24694,18,76,9/15/2009,118,142,0
24694,18,69,9/15/2009,338,149,0
24695,32,76,2/13/2007,160,170,0
24696,32,33,2/13/2005,332,24,0
24696,32,71,2/13/2005,110,44,0
24697,1,47,4/5/2010,396,121,0
24698,8,58,6/26/2007,123,25,0
24698,8,60,6/26/2007,211,173,0
24698,8,104,6/26/2007,280,185,0
24699,9,91,7/31/2008,321,84,0
24700,9,13,7/31/2009,296,31,0
24700,9,49,7/31/2009,163,189,0
24701,9,71,7/31/2006,138,199,0
24702,9,5,7/31/2007,130,150,0
24703,8,88,6/26/2008,370,56,0
24704,8,44,6/26/2009,271,108,0
24704,8,35,6/26/2009,186,134,0
24705,18,87,3/26/2009,296,149,0
24705,18,63,3/26/2009,129,29,0
24705,18,105,3/26/2009,367,61,0
24706,18,12,3/26/2008,293,131,0
24707,14,77,2/10/2005,104,178,0
24708,32,86,9/22/2009,134,46,0
24709,14,102,2/10/2006,231,74,0
24709,14,53,2/10/2006,195,110,0
24709,14,78,2/10/2006,349,162,0
24710,14,87,2/10/2009,374,135,0
24711,14,22,2/10/2008,316,113,0
24712,32,6,9/22/2005,280,197,0
24712,32,102,9/22/2005,256,88,0
24713,18,83,3/26/2005,374,151,0
24714,18,101,3/26/2006,220,100,0
24715,16,17,10/10/2005,391,98,0
24716,16,7,10/10/2007,348,96,0
24716,16,75,10/10/2007,300,60,0
24716,16,30,10/10/2007,302,156,0
24717,38,32,11/30/2005,343,188,0
24717,38,70,11/30/2005,265,39,0
24718,16,23,10/10/2009,375,71,0
24718,16,46,10/10/2009,376,76,0
24719,30,29,7/10/2006,137,107,0
24720,26,91,4/22/2005,226,93,0
24720,26,100,4/22/2005,250,85,0
24720,26,82,4/22/2005,140,88,0
24721,27,87,5/22/2008,398,140,0
24722,26,30,4/22/2007,235,180,0
24722,26,10,4/22/2007,320,151,0
24723,20,104,1/20/2010,246,57,0
24723,20,68,1/20/2010,163,150,0
24724,34,37,6/19/2010,289,125,0
24725,27,95,5/22/2005,387,34,0
24726,9,17,8/5/2010,342,53,0
24727,6,93,4/5/2005,326,50,0
24727,6,8,4/5/2005,131,77,0
24728,27,43,5/22/2006,333,49,0
24729,13,57,7/22/2008,360,182,0
24729,13,81,7/22/2008,259,164,0
24730,39,67,10/11/2005,175,58,0
24730,39,15,10/11/2005,336,124,0
24731,10,49,8/30/2010,384,128,0
24732,13,27,7/22/2005,217,155,0
24733,37,80,1/23/2007,398,166,0
24733,37,54,1/23/2007,323,35,0
24734,37,4,1/23/2006,212,71,0
24734,37,58,1/23/2006,129,194,0
24735,8,16,7/13/2005,328,199,0
24736,38,13,2/14/2010,277,13,0
24736,38,36,2/14/2010,248,99,0
24736,38,30,2/14/2010,295,186,0
24737,8,92,7/13/2007,165,108,0
24738,8,29,7/13/2006,170,69,0
24739,1,73,8/4/2010,191,25,0
24740,8,83,7/13/2009,400,121,0
24740,8,86,7/13/2009,258,15,0
24740,8,10,7/13/2009,107,46,0
24741,36,39,3/24/2006,352,95,0
24742,29,13,4/9/2006,385,123,0
24742,29,10,4/9/2006,215,193,0
24743,15,87,8/17/2010,343,40,0
24744,13,40,3/5/2009,172,94,0
24744,13,51,3/5/2009,272,180,0
24745,25,10,12/28/2007,225,110,0
24746,25,7,12/28/2006,191,30,0
24747,36,98,6/29/2010,265,184,0
24747,36,66,6/29/2010,391,94,0
24747,36,27,6/29/2010,119,195,0
24747,36,52,6/29/2010,108,149,0
24747,36,73,6/29/2010,120,144,0
24748,40,22,10/9/2007,248,108,0
24749,13,9,3/5/2007,310,180,0
24750,13,3,3/5/2006,297,144,0
24751,4,4,10/21/2007,104,47,0
24752,4,64,10/21/2005,192,99,0
24753,8,93,12/13/2007,172,80,0
24754,8,44,12/13/2006,208,43,0
24754,8,33,12/13/2006,109,141,0
24755,8,88,12/13/2005,276,22,0
24755,8,20,12/13/2005,127,19,0
24755,8,56,12/13/2005,256,97,0
24756,31,13,11/17/2006,385,185,0
24757,8,9,12/13/2008,249,154,0
24758,17,31,5/21/2005,209,131,0
24759,4,53,10/21/2008,140,10,0
24760,4,1,10/21/2009,235,168,0
24761,15,22,9/18/2009,324,136,0
24761,15,3,9/18/2009,302,82,0
24762,39,32,6/25/2005,305,130,0
24763,39,43,6/25/2006,338,58,0
24764,13,48,5/7/2006,205,56,0
24765,37,82,4/14/2010,109,26,0
24766,7,20,1/16/2007,328,40,0
24767,39,21,6/25/2008,236,163,0
24767,39,11,6/25/2008,245,126,0
24768,7,27,1/16/2006,319,130,0
24769,16,26,3/24/2007,140,143,0
24770,3,89,3/24/2006,281,39,0
24771,3,1,3/24/2007,350,186,0
24772,3,6,2/20/2007,387,138,0
24773,3,54,2/20/2006,249,127,0
24774,3,24,2/20/2008,351,153,0
24775,3,4,3/24/2008,211,178,0
24775,3,26,3/24/2008,249,56,0
24775,3,53,3/24/2008,384,31,0
24776,23,98,7/23/2007,218,178,0
24777,28,17,6/23/2008,388,27,0
24778,14,94,8/7/2009,210,194,0
24778,14,13,8/7/2009,180,167,0
24778,14,58,8/7/2009,201,44,0
24779,20,57,7/6/2010,278,45,0
24779,20,27,7/6/2010,204,125,0
24780,31,49,6/21/2006,180,54,0
24781,31,89,6/21/2007,244,87,0
24781,31,57,6/21/2007,210,29,0
24781,31,72,6/21/2007,262,36,0
24782,31,15,6/21/2008,196,162,0
24783,8,65,5/9/2010,188,113,0
24784,14,80,8/7/2007,317,192,0
24785,14,43,8/7/2006,299,19,0
24785,14,90,8/7/2006,229,33,0
24785,14,37,8/7/2006,132,157,0
24785,14,22,8/7/2006,272,151,0
24786,14,65,8/7/2005,127,150,0
24787,28,100,6/23/2007,159,12,0
24787,28,104,6/23/2007,372,160,0
24788,38,53,11/1/2009,304,183,0
24789,38,12,11/1/2008,140,34,0
24789,38,66,11/1/2008,156,130,0
24790,19,100,2/24/2009,199,171,0
24790,19,92,2/24/2009,342,160,0
24790,19,35,2/24/2009,260,63,0
24791,19,44,2/24/2008,237,193,0
24792,33,14,2/6/2010,365,142,0
24793,38,79,11/1/2005,371,91,0
24794,19,41,2/24/2006,312,127,0
24795,19,48,2/24/2005,250,150,0
24796,22,83,2/25/2009,178,142,0
24797,22,42,3/21/2010,242,182,0
24798,36,39,3/28/2007,360,133,0
24799,10,14,9/13/2009,372,165,0
24800,10,75,9/13/2008,125,190,0
24800,10,47,9/13/2008,331,164,0
24801,39,53,5/23/2010,211,119,0
24801,39,2,5/23/2010,179,162,0
24802,13,20,1/29/2006,301,23,0
24803,13,86,1/29/2009,306,151,0
24804,13,19,1/29/2008,117,75,0
24804,13,85,1/29/2008,379,87,0
24805,10,9,9/13/2007,249,142,0
24805,10,6,9/13/2007,255,114,0
24806,10,84,9/13/2006,129,168,0
24807,10,23,9/13/2005,203,20,0
24808,6,97,7/14/2010,284,78,0
24809,30,8,3/1/2010,332,40,0
24809,30,58,3/1/2010,396,198,0
24809,30,83,3/1/2010,243,119,0
24810,29,56,9/30/2006,162,174,0
24811,16,24,10/13/2010,148,52,0
24811,16,53,10/13/2010,198,88,0
24811,16,19,10/13/2010,191,73,0
24812,9,25,1/12/2008,250,26,0
24812,9,42,1/12/2008,306,124,0
24813,26,56,12/16/2007,196,59,0
24813,26,74,12/16/2007,157,36,0
24813,26,82,12/16/2007,396,107,0
24814,26,29,12/16/2006,337,39,0
24815,26,75,12/16/2005,236,37,0
24815,26,103,12/16/2005,254,117,0
24815,26,77,12/16/2005,400,49,0
24816,8,19,3/18/2008,159,192,0
24817,14,34,8/22/2010,395,118,0
24818,8,32,3/18/2006,293,65,0
24819,8,50,3/18/2007,102,76,0
24820,8,8,3/18/2005,291,131,0
24820,8,79,3/18/2005,244,171,0
24821,26,15,4/24/2005,359,139,0
24821,26,30,4/24/2005,192,15,0
24822,26,65,7/9/2010,228,25,0
24823,27,54,1/22/2005,191,108,0
24823,27,84,1/22/2005,323,41,0
24823,27,1,1/22/2005,326,121,0
24824,33,101,5/27/2010,276,44,0
24824,33,105,5/27/2010,206,26,0
24824,33,69,5/27/2010,152,30,0
24825,27,77,1/22/2006,273,96,0
24826,33,78,8/10/2005,268,199,0
24826,33,28,8/10/2005,293,124,0
24826,33,12,8/10/2005,122,171,0
24827,33,51,8/10/2006,131,194,0
24827,33,39,8/10/2006,243,190,0
24827,33,72,8/10/2006,261,110,0
24828,20,65,10/16/2006,103,10,0
24829,33,102,8/10/2009,113,106,0
24829,33,77,8/10/2009,139,135,0
24830,3,14,3/27/2010,383,64,0
24830,3,103,3/27/2010,175,38,0
24831,18,46,8/8/2005,209,78,0
24832,15,21,10/10/2005,325,147,0
24832,15,47,10/10/2005,169,191,0
24832,15,92,10/10/2005,311,99,0
24832,15,64,10/10/2005,151,121,0
24833,5,44,6/23/2009,235,64,0
24833,5,105,6/23/2009,266,116,0
24834,37,50,5/23/2007,177,87,0
24835,15,56,10/10/2006,165,198,0
24836,5,17,10/25/2007,262,96,0
24836,5,56,10/25/2007,275,114,0
24837,37,50,5/23/2009,343,42,0
24838,37,50,5/23/2008,129,67,0
24839,5,9,6/23/2006,333,52,0
24840,5,10,6/23/2007,128,83,0
24841,28,6,8/28/2009,203,170,0
24842,28,103,8/28/2008,281,90,0
24842,28,57,8/28/2008,151,88,0
24842,28,101,8/28/2008,108,85,0
24843,5,8,11/7/2005,219,53,0
24844,1,57,7/21/2010,337,196,0
24845,28,33,8/28/2005,398,104,0
24845,28,76,8/28/2005,191,175,0
24845,28,40,8/28/2005,222,139,0
24846,28,69,8/28/2006,314,35,0
24847,13,30,12/6/2005,329,35,0
24847,13,85,12/6/2005,302,69,0
24848,13,12,12/6/2007,150,184,0
24848,13,47,12/6/2007,189,197,0
24849,13,19,12/6/2008,127,87,0
24850,4,57,3/24/2005,106,164,0
24850,4,7,3/24/2005,316,172,0
24850,4,48,3/24/2005,292,180,0
24851,13,23,7/5/2005,369,35,0
24852,33,39,5/8/2005,154,31,0
24852,33,94,5/8/2005,375,194,0
24852,33,30,5/8/2005,147,72,0
24853,33,74,5/8/2006,226,32,0
24854,33,12,5/8/2007,257,95,0
24854,33,80,5/8/2007,399,29,0
24854,33,74,5/8/2007,358,170,0
24855,40,55,1/28/2005,384,90,0
24855,40,1,1/28/2005,232,152,0
24856,33,40,5/8/2008,391,91,0
24856,33,4,5/8/2008,185,68,0
24857,33,23,5/8/2009,178,196,0
24857,33,33,5/8/2009,149,151,0
24858,11,41,2/6/2008,383,90,0
24859,11,56,2/6/2007,372,185,0
24860,21,5,5/28/2010,333,72,0
24860,21,51,5/28/2010,183,187,0
24860,21,91,5/28/2010,229,14,0
24861,22,19,3/22/2010,181,80,0
24862,1,48,3/10/2010,128,33,0
24863,39,49,6/12/2008,292,193,0
24863,39,48,6/12/2008,370,95,0
24864,4,60,7/15/2010,202,165,0
24865,7,49,8/5/2010,315,94,0
24865,7,93,8/5/2010,226,122,0
24866,28,2,7/30/2010,305,199,0
24867,24,80,11/11/2006,141,149,0
24867,24,40,11/11/2006,376,81,0
24868,6,66,3/3/2009,195,143,0
24869,6,42,3/3/2005,376,187,0
24869,6,105,3/3/2005,207,179,0
24870,6,85,3/3/2006,318,28,0
24870,6,34,3/3/2006,287,25,0
24870,6,25,3/3/2006,305,33,0
24870,6,56,3/3/2006,242,140,0
24870,6,40,3/3/2006,245,185,0
24870,6,68,3/3/2006,249,177,0
24870,6,35,3/3/2006,312,13,0
24871,6,14,3/3/2007,239,28,0
24872,10,53,9/22/2007,121,178,0
24872,10,97,9/22/2007,194,29,0
24872,10,59,9/22/2007,273,183,0
24873,10,96,9/22/2006,291,97,0
24874,10,5,9/22/2005,238,86,0
24874,10,1,9/22/2005,376,22,0
24875,39,25,6/12/2009,109,152,0
24876,10,53,9/22/2008,201,133,0
24877,39,12,9/6/2009,112,135,0
24877,39,86,9/6/2009,378,42,0
24878,29,78,9/8/2007,171,149,0
24879,29,61,9/8/2005,177,146,0
24879,29,104,9/8/2005,292,26,0
24880,23,9,9/8/2009,354,92,0
24881,23,72,9/8/2008,379,151,0
24882,29,90,9/8/2009,364,20,0
24883,29,21,9/8/2008,127,39,0
24884,39,101,9/6/2005,231,184,0
24885,39,64,9/6/2006,241,25,0
24886,19,5,6/24/2008,315,108,0
24887,16,90,12/11/2007,166,16,0
24888,40,47,7/28/2008,115,174,0
24889,40,102,7/28/2009,116,172,0
24890,29,14,4/5/2009,336,24,0
24890,29,30,4/5/2009,234,144,0
24890,29,57,4/5/2009,285,103,0
24891,35,85,1/14/2006,228,141,0
24892,20,6,1/31/2009,286,62,0
24893,29,30,4/5/2005,243,152,0
24893,29,14,4/5/2005,260,62,0
24894,39,31,8/7/2010,339,66,0
24894,39,37,8/7/2010,352,99,0
24895,29,51,4/5/2007,221,195,0
24895,29,22,4/5/2007,204,46,0
24896,26,32,10/13/2006,234,138,0
24896,26,23,10/13/2006,241,61,0
24897,26,55,10/13/2007,161,98,0
24897,26,32,10/13/2007,110,67,0
24897,26,71,10/13/2007,240,55,0
24897,26,50,10/13/2007,284,175,0
24898,7,12,8/31/2010,343,107,0
24899,8,5,6/26/2010,228,198,0
24899,8,86,6/26/2010,268,15,0
24900,26,19,10/13/2008,246,87,0
24900,26,88,10/13/2008,358,144,0
24901,13,31,7/20/2010,156,39,0
24902,20,1,5/5/2009,370,105,0
24903,20,27,5/5/2008,204,30,0
24903,20,40,5/5/2008,351,78,0
24904,20,15,2/27/2010,247,167,0
24905,24,95,1/8/2008,202,107,0
24906,17,102,2/18/2007,308,21,0
24907,6,1,8/14/2005,149,29,0
24908,6,81,8/14/2006,336,63,0
24909,36,43,5/4/2010,111,178,0
24909,36,95,5/4/2010,185,14,0
24909,36,100,5/4/2010,362,143,0
24910,17,8,2/18/2008,160,185,0
24910,17,18,2/18/2008,105,150,0
24911,34,26,7/20/2007,256,169,0
24912,21,8,3/7/2010,332,29,0
24912,21,101,3/7/2010,297,75,0
24913,35,85,11/15/2005,386,163,0
24913,35,81,11/15/2005,107,197,0
24914,17,90,3/19/2010,273,100,0
24915,8,62,1/16/2008,383,88,0
24915,8,84,1/16/2008,317,72,0
24916,26,13,4/28/2008,144,30,0
24917,9,44,1/9/2009,114,94,0
24917,9,76,1/9/2009,347,179,0
24918,9,73,1/9/2008,370,123,0
24919,28,46,2/8/2010,289,138,0
24920,21,47,1/1/2005,269,97,0
24921,9,73,1/9/2005,104,16,0
24921,9,102,1/9/2005,294,136,0
24921,9,50,1/9/2005,391,44,0
24922,21,49,1/1/2008,161,132,0
24923,8,92,1/16/2006,298,110,0
24923,8,104,1/16/2006,364,134,0
24924,26,5,4/28/2006,212,85,0
24924,26,76,4/28/2006,205,126,0
24925,26,20,4/28/2005,130,17,0
24926,33,40,10/6/2010,251,112,0
24926,33,48,10/6/2010,332,50,0
24926,33,104,10/6/2010,221,179,0
24927,14,11,1/11/2006,322,94,0
24928,37,15,4/21/2005,335,140,0
24928,37,54,4/21/2005,145,182,0
24928,37,53,4/21/2005,180,186,0
24928,37,30,4/21/2005,256,138,0
24929,37,29,4/21/2006,263,137,0
24929,37,64,4/21/2006,177,149,0
24930,37,21,4/21/2007,381,198,0
24930,37,85,4/21/2007,104,196,0
24931,37,20,4/21/2008,236,102,0
24932,37,19,4/21/2009,262,194,0
24932,37,14,4/21/2009,346,146,0
24933,27,2,8/15/2007,326,90,0
24934,20,103,11/6/2007,366,24,0
24934,20,34,11/6/2007,174,103,0
24935,18,12,2/24/2005,180,11,0
24935,18,55,2/24/2005,331,85,0
24936,20,26,11/6/2005,349,79,0
24937,18,4,2/24/2007,395,187,0
24938,16,72,7/14/2008,302,193,0
24939,14,25,9/9/2007,284,134,0
24940,14,58,9/9/2005,194,48,0
24941,30,75,7/31/2007,245,102,0
24941,30,84,7/31/2007,159,91,0
24942,14,17,9/9/2008,255,112,0
24943,14,47,9/9/2009,175,127,0
24943,14,33,9/9/2009,234,164,0
24944,30,10,7/5/2006,274,76,0
24945,18,99,2/24/2009,259,127,0
24946,20,73,11/6/2009,104,68,0
24947,5,62,9/9/2010,135,43,0
24948,6,12,7/21/2007,107,73,0
24949,1,43,3/20/2009,102,129,0
24949,1,75,3/20/2009,348,32,0
24949,1,28,3/20/2009,343,79,0
24950,18,42,1/5/2006,215,137,0
24951,9,20,1/19/2009,205,111,0
24952,1,59,3/20/2006,269,173,0
24952,1,85,3/20/2006,112,22,0
24953,9,63,1/19/2005,371,84,0
24953,9,81,1/19/2005,244,64,0
24954,6,101,7/21/2008,192,71,0
24954,6,17,7/21/2008,195,60,0
24955,18,59,3/25/2010,192,12,0
24956,21,43,4/14/2009,161,181,0
24956,21,97,4/14/2009,302,82,0
24957,21,64,4/14/2008,185,161,0
24957,21,35,4/14/2008,208,107,0
24958,3,74,10/17/2005,109,197,0
24959,22,54,1/18/2007,400,124,0
24960,22,88,1/18/2009,287,81,0
24960,22,2,1/18/2009,216,101,0
24961,22,71,1/18/2008,157,77,0
24962,12,29,5/10/2006,355,200,0
24963,39,75,2/15/2010,225,89,0
24964,14,98,1/11/2008,282,101,0
24964,14,93,1/11/2008,152,167,0
24965,3,5,12/16/2008,189,20,0
24965,3,28,12/16/2008,214,107,0
24965,3,23,12/16/2008,288,65,0
24966,28,73,7/21/2009,149,16,0
24967,28,72,7/21/2008,120,111,0
24968,37,37,10/22/2009,106,34,0
24968,37,73,10/22/2009,168,34,0
24968,37,56,10/22/2009,336,143,0
24969,28,46,7/21/2006,303,160,0
24969,28,3,7/21/2006,320,88,0
24970,8,28,5/16/2006,343,47,0
24970,8,41,5/16/2006,367,176,0
24971,8,98,5/16/2005,160,71,0
24972,29,66,5/13/2005,130,33,0
24973,12,89,9/3/2008,316,102,0
24973,12,43,9/3/2008,206,186,0
24974,12,31,9/3/2009,176,107,0
24975,12,72,9/3/2006,253,57,0
24976,30,96,8/9/2007,257,143,0
24977,12,2,9/3/2005,140,190,0
24978,8,75,5/16/2008,327,60,0
24978,8,29,5/16/2008,384,149,0
24979,15,20,2/20/2006,261,59,0
24980,21,15,12/19/2005,192,65,0
24980,21,98,12/19/2005,154,140,0
24981,18,61,3/26/2010,350,132,0
24982,21,24,4/18/2005,189,45,0
24982,21,46,4/18/2005,190,68,0
24982,21,82,4/18/2005,260,193,0
24982,21,41,4/18/2005,182,160,0
24983,28,44,8/14/2008,306,50,0
24984,26,68,10/22/2010,215,26,0
24985,19,68,3/23/2008,343,179,0
24986,19,77,3/23/2007,160,52,0
24986,19,50,3/23/2007,198,153,0
24987,19,25,3/23/2005,266,175,0
24988,14,67,7/9/2007,170,37,0
24988,14,4,7/9/2007,102,15,0
24989,38,75,12/22/2005,186,147,0
24990,39,85,7/11/2010,275,163,0
24990,39,60,7/11/2010,341,36,0
24991,23,4,6/25/2009,169,49,0
24992,34,72,1/18/2009,239,31,0
24993,10,42,9/1/2007,225,84,0
24994,14,98,7/9/2009,212,29,0
24994,14,31,7/9/2009,220,56,0
24995,25,50,8/20/2006,397,14,0
24996,13,24,3/20/2010,383,31,0
24997,25,89,8/20/2005,210,45,0
24998,34,50,1/18/2006,307,199,0
24998,34,64,1/18/2006,341,14,0
24998,34,77,1/18/2006,234,27,0
24998,34,58,1/18/2006,142,119,0
24999,34,35,1/18/2007,219,30,0
24999,34,50,1/18/2007,185,135,0
25000,23,33,6/25/2005,229,108,0
25001,34,70,1/18/2005,220,30,0
25002,21,29,5/16/2006,134,189,0
25003,21,46,5/16/2005,265,101,0
25004,40,19,4/26/2008,208,147,0
25004,40,31,4/26/2008,168,36,0
25004,40,44,4/26/2008,363,180,0
25005,40,45,4/26/2007,132,165,0
25005,40,86,4/26/2007,366,67,0
25005,40,56,4/26/2007,281,79,0
25006,4,66,4/25/2008,321,20,0
25007,1,101,9/23/2010,365,63,0
25007,1,33,9/23/2010,262,121,0
25007,1,90,9/23/2010,205,33,0
25008,21,95,5/16/2009,374,132,0
25008,21,102,5/16/2009,310,61,0
25009,4,22,1/3/2008,106,32,0
25009,4,5,1/3/2008,327,74,0
25009,4,21,1/3/2008,147,106,0
25009,4,53,1/3/2008,207,85,0
25009,4,97,1/3/2008,344,151,0
25010,4,63,1/3/2009,273,50,0
25011,24,105,6/21/2006,288,93,0
25012,6,38,4/14/2008,346,163,0
25012,6,30,4/14/2008,149,194,0
25013,24,71,6/21/2008,296,111,0
25014,35,104,4/14/2010,384,93,0
25014,35,91,4/14/2010,202,34,0
25014,35,17,4/14/2010,293,42,0
25015,4,4,1/3/2006,145,16,0
25016,4,76,1/3/2007,336,153,0
25017,10,21,12/4/2006,214,174,0
25018,14,31,4/2/2006,124,92,0
25019,14,101,4/2/2007,148,115,0
25019,14,37,4/2/2007,262,29,0
25020,40,73,10/30/2010,309,191,0
25021,4,88,9/11/2006,176,95,0
25022,27,7,2/15/2008,394,140,0
25022,27,100,2/15/2008,245,116,0
25022,27,31,2/15/2008,260,172,0
25023,35,95,12/12/2007,193,125,0
25024,40,87,5/23/2010,151,100,0
25025,35,38,12/12/2005,331,193,0
25026,18,97,5/1/2009,283,46,0
25027,21,92,5/1/2008,240,74,0
25028,21,91,5/1/2009,141,78,0
25028,21,48,5/1/2009,230,148,0
25029,21,9,5/1/2006,108,151,0
25030,21,26,5/1/2007,234,71,0
25031,21,52,5/1/2005,310,21,0
25032,35,35,12/12/2009,216,146,0
25032,35,65,12/12/2009,370,99,0
25032,35,105,12/12/2009,365,21,0
